condition,park_id,name,area_m2,greenspace_type,mean_woody,mean_grass,total_veg_idx,woody_ratio,grass_ratio,structure_cat,clase,comuna,temp_am_c,temp_af_c,temp_pm_c,area_ha,stgohot_decile_mean,woody_decile,temp_decile,length_decile,priority_score,sampling_priority
Good condition,306,PARQUE ESTERO EL CARRIZO,46716.37914899,Urban Park,0.18972401320934296,0.053124867379665375,0.24284888058900833,0.7809215368655895,0.21866685391127869,High Woody Cover,BANDEJON,LO BARNECHEA,16.5271053314209,30.750200271606445,27.942649841308594,4.67,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,307,PARQUE LAS PATAGUAS,10779.11345072,Urban Park,0.07826979458332062,0.030290475115180016,0.10856026969850063,0.7203165867386084,0.27876311368660245,High Woody Cover,BANDEJON,LO BARNECHEA,16.95052719116211,30.24688148498535,28.31595230102539,1.08,NA,7,NA,NA,NA,P5 — Intermediate
Good condition,309,PARQUE CARDENAL RAUL SILVA HENRIQUEZ,34281.1207296,Urban Park,0.10204756259918213,0.033761683851480484,0.1358092464506626,0.7508507718511055,0.24841344303778887,High Woody Cover,PARQUE,LO PRADO,19.115768432617188,32.365169525146484,29.50059700012207,3.43,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,310,PARQUE LO PRADO,24448.02417629,Urban Park,0.09698863327503204,0.03148142248392105,0.1284700557589531,0.7543640912536367,0.24485812266382886,High Woody Cover,PARQUE,LO PRADO,19.118209838867188,32.5772590637207,29.514657974243164,2.44,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,311,PARQUE SANTIAGO BUERAS,33877.34193577,Urban Park,0.06481802463531494,0.027070537209510803,0.09188856184482574,0.7046313512831691,0.29428155703940373,High Woody Cover,PARQUE,LO PRADO,19.21722412109375,31.959070205688477,28.86406898498535,3.39,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,312,PARQUE LAS TORRES,34419.87119458,Urban Park,0.0716257095336914,0.02821643091738224,0.09984214045107365,0.7166717583835973,0.2823276626859468,High Woody Cover,PLAZA,LO PRADO,19.555936813354492,32.18257522583008,29.808401107788086,3.44,NA,6,NA,NA,NA,P5 — Intermediate
Good condition,313,PARQUE EDUARDO FREI MONTALVA,26694.2476745,Urban Park,0.07258477807044983,0.028113238513469696,0.10069801658391953,0.7201012532822932,0.278906663704677,High Woody Cover,PLAZA,LO PRADO,19.119890213012695,32.21324157714844,29.71477508544922,2.67,NA,7,NA,NA,NA,P5 — Intermediate
Good condition,319,PARQUE LA CASTRINA,65183.4814938,Urban Park,0.12305701524019241,0.03799779713153839,0.1610548123717308,0.7635950390134216,0.2357844396473253,High Woody Cover,PARQUE,SAN JOAQUIN,18.79747772216797,31.84825325012207,29.032310485839844,6.52,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,322,PARQUE AV ESTADIO,11777.71712878,Urban Park,0.06842497736215591,0.02910396084189415,0.09752893820405006,0.7008677818368135,0.29810793169813243,High Woody Cover,BANDEJON,SAN JOAQUIN,19.785926818847656,31.46085548400879,29.313220977783203,1.18,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,323,PARQUE MAIHUE,10139.87030655,Urban Park,0.06692500412464142,0.02741819992661476,0.09434320405125618,0.7086269975372702,0.29031416502699725,High Woody Cover,PLAZA,SAN JOAQUIN,19.4447078704834,31.599998474121094,29.133760452270508,1.01,NA,4,NA,NA,NA,P5 — Intermediate
Good condition,328,PARQUE LO BLANCO,18169.64831614,Urban Park,0.12935152649879456,0.04273609071969986,0.17208761721849442,0.751224324886593,0.24819491325831322,High Woody Cover,PLAZA,EL BOSQUE,18.139083862304688,31.540477752685547,28.840253829956055,1.82,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,331,PARQUE PORTALES,18813.22408204,Urban Park,0.07225343585014343,0.027827631682157516,0.10008106753230095,0.7212284479484815,0.27777335945422194,High Woody Cover,BANDEJON,SANTIAGO,19.37943458557129,32.004119873046875,29.189184188842773,1.88,NA,7,NA,NA,NA,P5 — Intermediate
Good condition,332,PARQUE ALMAGRO,44314.08424628,Urban Park,0.10730022192001343,0.03302527219057083,0.14032549411058426,0.7641078466529385,0.23518003194322837,High Woody Cover,PARQUE,SANTIAGO,20.102922439575195,31.242408752441406,29.196369171142578,4.43,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,333,PARQUE QUINTA NORMAL,332018.15454693,Urban Park,0.16736054420471191,0.03295588120818138,0.2003164254128933,0.835064011644353,0.16443702725605666,High Woody Cover,PARQUE,SANTIAGO,17.72731590270996,32.12424087524414,28.947086334228516,33.2,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,334,PARQUE JARDINES DE LA VIÑA,34039.24989851,Urban Park,0.08323810994625092,0.03366788849234581,0.11690599843859673,0.7114003645713363,0.2877449783911232,High Woody Cover,BANDEJON,LA FLORIDA,18.70419692993164,31.186859130859375,27.929113388061523,3.4,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,336,PARQUE CUMELÉN Y TALUDES,11149.19882,Urban Park,0.08551286906003952,0.030219456180930138,0.11573232524096966,0.7382470211328693,0.2608896620012043,High Woody Cover,PLAZA,LA FLORIDA,18.336397171020508,32.2668571472168,28.79340171813965,1.11,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,337,PARQUE LAS MERCEDES,13824.57406038,Urban Park,0.072772882878780365,0.029889104887843132,0.1026619877666235,0.7081692799097117,0.2908575976140366,High Woody Cover,PLAZA,LA FLORIDA,16.879844665527344,31.79326629638672,28.59984016418457,1.38,NA,4,NA,NA,NA,P5 — Intermediate
Good condition,339,PARQUE EL QUISCO,15193.12593112,Urban Park,0.07248638570308685,0.030415622517466545,0.1029020082205534,0.7037375965318573,0.29529154861077067,High Woody Cover,PLAZA,LA FLORIDA,18.911697387695312,31.31031608581543,28.96512794494629,1.52,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,344,PARQUE ESTEBAN GUMUCIO,33674.35870738,Urban Park,0.0681084468960762,0.02884628064930439,0.09695472754538059,0.7017530069746498,0.29721664651334495,High Woody Cover,PLAZA,LA GRANJA,19.277633666992188,32.543392181396484,29.189563751220703,3.37,NA,3,NA,NA,NA,P5 — Intermediate
Good condition,355,PARQUE QUILIN LAS PIRCAS,11985.9537517,Urban Park,0.3492153584957123,0.040345001965761185,0.38956036046147346,0.8962044742814941,0.10353889196730387,High Woody Cover,VEREDA,PENALOLEN,16.35384750366211,30.299999237060547,28.125890731811523,1.2,NA,10,NA,NA,NA,P5 — Intermediate
Good condition,369,PARQUE LO VARAS,19928.0662382,Urban Park,0.08860751986503601,0.03600842505693436,0.12461594492197037,0.7104746704238507,0.28872350748305153,High Woody Cover,PLAZA,RENCA,19.28733253479004,32.35527801513672,30.002197265625,1.99,NA,5,NA,NA,NA,P5 — Intermediate
Good condition,378,PARQUE LOS REYES,30362.84648301,Urban Park,0.13947565853595734,0.04218270257115364,0.18165836110711098,0.7673685968909224,0.23208122209186952,High Woody Cover,PARQUE,QUINTA NORMAL,19.152570724487305,31.55347442626953,29.400033950805664,3.04,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,379,PARQUE ESTERO LAS HUALTATAS,110198.33347103,Urban Park,0.11088241636753082,0.036308132112026215,0.14719054847955704,0.752814199635631,0.24650687017480655,High Woody Cover,PLAZA,LO BARNECHEA,16.885818481445312,31.005252838134766,28.0234432220459,11.02,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,403,"Parque Forestal, Sector 5",10547.80196403,Urban Park,0.09899096190929413,0.02996917814016342,0.12896014004945755,0.7670142142365528,0.2322109531934402,High Woody Cover,PARQUE,SANTIAGO,20.0196475982666,31.673036575317383,29.02584457397461,1.05,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,444,Parque La Aguada,14423.6660566,Urban Park,0.08012180030345917,0.04464155063033104,0.12476335093379021,0.6416758777036538,0.35752324678522024,High Woody Cover,PLAZA,SAN JOAQUIN,19.580219268798828,31.45383644104004,29.355735778808594,1.44,NA,1,NA,NA,NA,P5 — Intermediate
Good condition,445,Parque lineal en Manquehue Sur,17463.352097,Urban Park,0.07906650006771088,0.02978016436100006,0.10884666442871094,0.725735849576633,0.2733462700961043,High Woody Cover,BANDEJON,LAS CONDES,19.27427101135254,31.855680465698242,29.762121200561523,1.75,NA,7,NA,NA,NA,P5 — Intermediate
Good condition,467,Parque Quebrada Honda,32754.80775776,Urban Park,0.11164594441652298,0.03536262735724449,0.14700857177376747,0.7589356831512097,0.24038454680688015,High Woody Cover,PLAZA,LAS CONDES,17.091894149780273,29.593250274658203,27.85399055480957,3.28,NA,9,NA,NA,NA,P5 — Intermediate
Good condition,509,"PARQUE DE LOS REYES, SECTOR 1",41468.26241797,Urban Park,0.13006989657878876,0.04482073336839676,0.17489062994718552,0.7432963503134172,0.25613219051742514,High Woody Cover,PARQUE,SANTIAGO,20.282793045043945,31.766983032226562,29.582321166992188,4.15,NA,9,NA,NA,NA,P5 — Intermediate
Poor condition,496,Plaza San Nestor,5056.3753473,Lawn Park,0.07801643013954163,0.030155012384057045,0.10817144252359867,0.7205633204945735,0.27851307492725524,High Woody Cover,PLAZA,LA PINTANA,19.515636444091797,31.299999237060547,29.083627700805664,0.51,7,8,10,NA,9,P1 — Forest + Hot
Poor condition,451,Plaza Mozart,6167.09942369,Lawn Park,0.08363603800535202,0.030714699998497963,0.11435073800384998,0.7307601459287978,0.268366115712288,High Woody Cover,BANDEJON,SAN JOAQUIN,19.3658447265625,32.17217254638672,29.899999618530273,0.62,7,9,8,NA,8.5,P1 — Forest + Hot
Poor condition,441,Plaza Lebreles,5476.77061356,Lawn Park,0.07081117480993271,0.026714080944657326,0.09752525575459003,0.7253366381742195,0.2736390367243807,High Woody Cover,PLAZA,PUDAHUEL,18.205015182495117,31.785327911376953,28.701114654541016,0.55,7,8,8,NA,8,P1 — Forest + Hot
Poor condition,440,Plaza Isla Trelat,5903.79993139,Lawn Park,0.0731879249215126,0.02810019813477993,0.10128812305629253,0.7218589585772027,0.27715473260293205,High Woody Cover,PLAZA,PUDAHUEL,18.147254943847656,31.666719436645508,28.600000381469727,0.59,7,8,7,NA,7.5,P5 — Intermediate
Poor condition,465,Plaza Gaspar de Orense,5494.04420553,Lawn Park,0.06549446284770966,0.02601676993072033,0.09151123277842999,0.7149173836151066,0.2839910471857117,High Woody Cover,PLAZA,ESTACION CENTRA,18.723773956298828,31.29279136657715,29.05856704711914,0.55,7,6,9,NA,7.5,P5 — Intermediate
Poor condition,497,Plaza Pablo Neruda,6292.46815105,Lawn Park,0.07070747762918472,0.029132550582289696,0.09984002821147442,0.7074990761416113,0.29150032378062607,High Woody Cover,PLAZA,LA PINTANA,19.036834716796875,31.35376739501953,29.020414352416992,0.63,7,5,10,NA,7.5,P5 — Intermediate
Poor condition,438,Plaza Luis Beltrán,6981.61442752,Lawn Park,0.07226472347974777,0.028041869401931763,0.10030659288167953,0.7197209008466753,0.2792831486173092,High Woody Cover,PLAZA,PUDAHUEL,18.837709426879883,31.80421257019043,29.042390823364258,0.7,7,7,7,NA,7,P5 — Intermediate
Poor condition,110,PLAZA SANCHEZ FONTECILLA 3 CAMILO MORI LOS PRESIDENTES,7249.94500803,Lawn Park,0.11489114165306091,0.03960775211453438,0.1544988937675953,0.7431562985552402,0.25619686628596283,High Woody Cover,PLAZA,PENALOLEN,17.75963020324707,31.486173629760742,29.452024459838867,0.72,7,10,3,NA,6.5,P3 — Forest + Cool
Poor condition,113,PLAZA PORTAL DE LA VIÑA 2,5103.65719304,Lawn Park,0.08182404190301895,0.029513569548726082,0.11133761145174503,0.7342587555230451,0.2648438813811629,High Woody Cover,PLAZA,PENALOLEN,17.553991317749023,32.01242446899414,29.919309616088867,0.51,7,9,3,NA,6,P3 — Forest + Cool
Poor condition,425,Plaza Los Mercenarios,5528.66516825,Lawn Park,0.06704062968492508,0.027297845110297203,0.09433847479522228,0.7098868319325792,0.28905427760760727,High Woody Cover,PLAZA,QUILICURA,17.15670394897461,32.724124908447266,30.716188430786133,0.55,7,5,7,NA,6,P5 — Intermediate
Poor condition,457,Plaza Avda. Padre Esteban Gumucio,7091.40160793,Lawn Park,0.06906741857528687,0.029146671295166016,0.09821408987045288,0.7025180080118327,0.2964648437835531,High Woody Cover,PLAZA,LA GRANJA,19.266977310180664,31.76946449279785,29.578048706054688,0.71,7,4,8,NA,6,P5 — Intermediate
Poor condition,459,Plaza Barcelo Lira,5187.35563233,Lawn Park,0.06845454126596451,0.02837575599551201,0.09683029726147652,0.7062244024827801,0.2927439283402417,High Woody Cover,PLAZA,SAN RAMON,19.0294132232666,31.626218795776367,28.89999771118164,0.52,7,4,8,NA,6,P5 — Intermediate
Poor condition,472,Plaza Ecuador,6762.99337518,Lawn Park,0.062675580382347107,0.02722795307636261,0.08990353345870972,0.6963679977197822,0.30252093479034114,High Woody Cover,PLAZA,SAN RAMON,19.359987258911133,31.69999885559082,28.963823318481445,0.68,7,2,10,NA,6,P2 — Grass + Hot
Poor condition,108,PLAZA BANDEJON CENTRAL GRECIA,6034.2563538,Lawn Park,0.07189889252185822,0.02737605758011341,0.09927495010197163,0.7235112314328772,0.27548247875366993,High Woody Cover,BANDEJON,PENALOLEN,18.340961456298828,31.99561309814453,29.827152252197266,0.6,7,8,3,NA,5.5,P3 — Forest + Cool
Poor condition,435,Plaza Waldo Taff,6550.16427558,Lawn Park,0.0649539902806282,0.027449756860733032,0.09240374714136124,0.7021768554020587,0.2967421073092877,High Woody Cover,PLAZA,LO PRADO,20.05815315246582,31.97313690185547,29.727890014648438,0.66,7,4,7,NA,5.5,P5 — Intermediate
Poor condition,461,Plaza Sergio Ceppi,8927.11596738,Lawn Park,0.06727015972137451,0.03007742017507553,0.09734757989645004,0.6903215020101809,0.30865230523976545,High Woody Cover,PLAZA,LA CISTERNA,19.291919708251953,31.675785064697266,29.222984313964844,0.89,7,2,9,NA,5.5,P2 — Grass + Hot
Poor condition,148,PLAZA QUINTA BELLA II,9199.42958775,Lawn Park,0.06716455519199371,0.027185164391994476,0.09434971958398819,0.7111143949164243,0.2878268406908336,High Woody Cover,PLAZA,RECOLETA,18.98643684387207,33.0522575378418,30.255462646484375,0.92,7,6,4,NA,5,P5 — Intermediate
Poor condition,367,PLAZA GENERAL VELASQUEZ,5180.69270226,Lawn Park,0.06934614479541779,0.028802238404750824,0.09814838320016861,0.7058247936165404,0.2931573779292624,High Woody Cover,PLAZA,RENCA,18.983642578125,32.49635314941406,30.200000762939453,0.52,7,4,6,NA,5,P5 — Intermediate
Poor condition,30,PLAZA DE LAS VOLUNTADES,7245.88174544,Lawn Park,0.07174355536699295,0.028318528085947037,0.10006208345293999,0.716274591080175,0.28272702713150105,High Woody Cover,PARQUE,CERRO NAVIA,18.95920753479004,32.20000076293945,29.99690818786621,0.72,7,7,2,NA,4.5,P5 — Intermediate
Poor condition,93,PLAZA LO GALLO,9637.2073694,Lawn Park,0.08097834885120392,0.03248082101345062,0.11345916986465454,0.7130938782637979,0.286025523541277,High Woody Cover,PARQUE,VITACURA,17.986257553100586,31.509531021118164,29.546838760375977,0.96,7,6,2,NA,4,P5 — Intermediate
Poor condition,185,PLAZA JUAN PABLO II,6871.85407168,Lawn Park,0.07583391666412354,0.0321127288043499,0.10794664546847343,0.7018627587679328,0.29721171504320293,High Woody Cover,PLAZA,LA GRANJA,19.002897262573242,32.34944152832031,29.39999771118164,0.69,7,3,5,NA,4,P5 — Intermediate
Poor condition,318,PLAZA FRANCISCO SILVA,5907.04000063,Lawn Park,0.0648222491145134,0.028231140226125717,0.09305338934063911,0.6958657068018675,0.3030607949528423,High Woody Cover,PLAZA,RECOLETA,19.437515258789062,33.419044494628906,30.149255752563477,0.59,7,2,5,NA,3.5,P5 — Intermediate
Poor condition,365,PLAZA LA COSTA,6396.70690182,Lawn Park,0.08088842779397964,0.037882376462221146,0.11877080425620079,0.6804734627658596,0.3186852877732174,High Woody Cover,PLAZA,RENCA,18.394460678100586,32.58058166503906,30.305299758911133,0.64,7,1,6,NA,3.5,P5 — Intermediate
Poor condition,153,PLAZA LOS HISTORIADORES,5883.8726495,Lawn Park,0.058315590023994446,0.02590646594762802,0.08422205597162247,0.6915816906032252,0.30723238005897907,High Woody Cover,PLAZA,RECOLETA,20.33970069885254,31.549123764038086,29.200000762939453,0.59,7,2,4,NA,3,P5 — Intermediate
Poor condition,154,PLAZA QUINTA BELLA I,6214.79673842,Lawn Park,0.06479194015264511,0.027959773316979408,0.09275171346962452,0.6978001560934158,0.3011228578579345,High Woody Cover,PLAZA,RECOLETA,19.228391647338867,33.11094665527344,30.46953010559082,0.62,7,2,4,NA,3,P5 — Intermediate
Poor condition,540,Plaza Ernesto Riquelme,8589.01022431,Lawn Park,0.06925981491804123,0.028073681518435478,0.09733349643647671,0.710841932714549,0.2881317262050485,High Woody Cover,PLAZA,SAN BERNARDO,16.477739334106445,30.69921112060547,27.5,0.86,6,5,1,NA,3,P5 — Intermediate
Poor condition,542,Plaza Franz Dupre,9119.70227731,Lawn Park,0.06560516357421875,0.02755635790526867,0.09316152147948742,0.7034537131012644,0.2954740333217661,High Woody Cover,PLAZA,SAN BERNARDO,17.546342849731445,30.912612915039062,27.746353149414062,0.91,6,4,2,NA,3,P5 — Intermediate
Poor condition,541,Plaza Bombero Victor Silva,5638.46230542,Lawn Park,0.06706592440605164,0.02925393544137478,0.09631985984742641,0.6955613139468977,0.30340155531926555,High Woody Cover,PLAZA,SAN BERNARDO,16.960613250732422,30.87275505065918,27.55243492126465,0.56,6,2,1,NA,1.5,P4 — Grass + Cool
Poor condition,3,ESTADIO TITAN,11006.46279368,Lawn Park,0.061107855290174484,0.02786562219262123,0.08897347748279572,0.6860387291152665,0.31283860224277643,High Woody Cover,PLAZA,ESTACION CENTRA,19.55155372619629,31.44316864013672,29.450634002685547,1.1,NA,2,NA,NA,NA,P5 — Intermediate
Poor condition,111,PLAZA SANCHEZ FONTECILLA 4 LOS PRESIDENTES QUILIN NORTE,12015.95575924,Lawn Park,0.19288881123065948,0.056857988238334656,0.24974679946899414,0.7720283455325866,0.22757140919626112,High Woody Cover,PLAZA,PENALOLEN,18.068117141723633,31.475107192993164,29.40972328186035,1.2,NA,10,NA,NA,NA,P5 — Intermediate
Poor condition,201,PLAZA FERNANDEZ ALBANO,40086.55294516,Lawn Park,0.06737405806779861,0.02674742229282856,0.09412148036062717,0.7150604916196218,0.2838781792692534,High Woody Cover,BANDEJON,LO ESPEJO,18.9531307220459,31.464935302734375,29.004167556762695,4.01,NA,6,NA,NA,NA,P5 — Intermediate
Poor condition,254,PLAZA CENTRA RAÚL SILVA HENRIQUEZ 1,25619.80924492,Lawn Park,0.06596799194812775,0.028455886989831924,0.09442387893795967,0.6978976390867915,0.30104442718129265,High Woody Cover,PLAZA,CERRILLOS,19.422561645507812,31.305566787719727,28.41233253479004,2.56,NA,3,NA,NA,NA,P5 — Intermediate
Poor condition,293,PLAZA CICLOVIA LAS PERDICES 3Âº TRAMO LOS PRESIDENTES ANTUPIREN,10655.06439694,Lawn Park,0.089313507080078125,0.030171528458595276,0.1194850355386734,0.7468619018906796,0.2523018730787424,High Woody Cover,PLAZA,PENALOLEN,17.368722915649414,31.299928665161133,29.679227828979492,1.07,NA,10,NA,NA,NA,P5 — Intermediate
Poor condition,432,Plaza Avda. José Manuel Guzmán,13015.60288131,Lawn Park,0.06764379888772964,0.025149347260594368,0.09279314614832401,0.7281893411137317,0.27073415320047395,High Woody Cover,PLAZA,PUDAHUEL,19.040834426879883,31.90886878967285,30.047517776489258,1.3,NA,8,NA,NA,NA,P5 — Intermediate
Poor condition,434,Plaza Avda. Caudio Arrau,12323.71572862,Lawn Park,0.0752803161740303,0.031062103807926178,0.10634241998195648,0.707239803330208,0.2918207215994493,High Woody Cover,PLAZA,PUDAHUEL,19.25206184387207,32.207576751708984,29.27945899963379,1.23,NA,5,NA,NA,NA,P5 — Intermediate
Poor condition,437,Plaza Villa Grecia,11547.25699819,Lawn Park,0.07193644344806671,0.028369048610329628,0.10030549205839634,0.716459249123824,0.2825447894207823,High Woody Cover,PARQUE,PUDAHUEL,18.701555252075195,31.718015670776367,29.365041732788086,1.15,NA,7,NA,NA,NA,P5 — Intermediate
Poor condition,468,Plaza Dávila,13093.90578012,Lawn Park,0.06211753934621811,0.026490401476621628,0.08860794082283974,0.7002477880787943,0.29862491712580835,High Woody Cover,PLAZA,PAC,19.504735946655273,31.888090133666992,28.70573616027832,1.31,NA,3,NA,NA,NA,P5 — Intermediate
Poor condition,484,Plaza San Matías,10041.50754224,Lawn Park,0.06733691692352295,0.02817755751311779,0.09551447443664074,0.7042544271698526,0.2946997060762986,High Woody Cover,PLAZA,LA PINTANA,18.87902069091797,31.005544662475586,28.756786346435547,1,NA,4,NA,NA,NA,P5 — Intermediate
Poor condition,527,Plaza Teniente Montt Salamanca,11521.23694162,Lawn Park,0.07198163866996765,0.027757076546549797,0.09973871521651745,0.720979216467911,0.2780191680787738,High Woody Cover,PLAZA,LA PINTANA,18.47380256652832,31.210235595703125,28.2884464263916,1.15,NA,8,NA,NA,NA,P5 — Intermediate
Poor condition,107,PARQUE TOBALABA ETAPA 4,5439.31790866,Urban Park,0.17182967066764832,0.04979170858860016,0.22162137925624847,0.774980163140068,0.22456882036194958,High Woody Cover,PLAZA,PENALOLEN,17.906187057495117,31.481674194335938,29.409160614013672,0.54,7,10,3,NA,6.5,P3 — Forest + Cool
Poor condition,117,PARQUE RICARDO CONTRERAS SECCION B,7503.55275981,Urban Park,0.07084549218416214,0.026014570146799088,0.09686006233096123,0.730666735158851,0.2683019123688427,High Woody Cover,PLAZA,LA REINA,18.283788681030273,32.117000579833984,29.956029891967773,0.75,7,9,4,NA,6.5,P5 — Intermediate
Poor condition,324,PARQUE PINTOR MURILLO,7879.25079793,Urban Park,0.06660743057727814,0.026793455705046654,0.09340088628232479,0.7123721841112587,0.2865583073099878,High Woody Cover,PLAZA,SAN JOAQUIN,19.13751983642578,32.199737548828125,29.276945114135742,0.79,7,6,6,NA,6,P5 — Intermediate
Poor condition,294,PARQUE SAN LUIS,7329.82717089,Urban Park,0.0684565007686615,0.027295568957924843,0.09575206972658634,0.7141890724314096,0.284767653278476,High Woody Cover,PLAZA,PENALOLEN,18.194726943969727,31.831436157226562,29.15976905822754,0.73,7,6,5,NA,5.5,P5 — Intermediate
Poor condition,466,Parque La Aguada,7983.48298587,Urban Park,0.08290112018585205,0.04071619734168053,0.12361731752753258,0.6700850118852835,0.32910669383547997,High Woody Cover,PLAZA,SAN JOAQUIN,19.578632354736328,31.787113189697266,29.308794021606445,0.8,7,1,9,NA,5,P2 — Grass + Hot
Poor condition,303,PARQUE AZIMUT,7921.20300834,Urban Park,0.0688970685005188,0.029679717496037483,0.09857678599655628,0.6982094907603014,0.3007770996622577,High Woody Cover,PLAZA,PUDAHUEL,18.688337326049805,31.896284103393555,29.302248001098633,0.79,7,3,5,NA,4,P5 — Intermediate
Poor condition,368,PARQUE OSCAR CASTRO,6811.52235997,Urban Park,0.06865712255239487,0.03051496297121048,0.09917208552360535,0.6916055222398776,0.3073871452408895,High Woody Cover,PLAZA,RENCA,19.096946716308594,32.80741500854492,30.133859634399414,0.68,7,2,6,NA,4,P5 — Intermediate
Poor condition,29,PARQUE VECINAL DEL FERROCARRIL,7037.04909169,Urban Park,0.07247614115476608,0.029872315004467964,0.10234845615923405,0.7074400520210625,0.2915838473743117,High Woody Cover,VEREDA,PAC,19.878345489501953,32.0618896484375,29.10284423828125,0.7,7,5,2,NA,3.5,P5 — Intermediate
Poor condition,64,PARQUE DIDACTICO,8421.46887391,Urban Park,0.08303004503250122,0.03430040180683136,0.11733044683933258,0.707057217844894,0.29209121424668427,High Woody Cover,PLAZA,CERRILLOS,17.72072410583496,30.888113021850586,28.111379623413086,0.84,6,5,1,NA,3,P5 — Intermediate
Poor condition,326,PARQUE 4 DE SEPTIEMB,9075.66792451,Urban Park,0.06655070930719376,0.028353692963719368,0.09490440227091312,0.700501321164242,0.2984460960331754,High Woody Cover,PLAZA,EL BOSQUE,18.389368057250977,31.11814308166504,28.188335418701172,0.91,6,3,1,NA,2,P4 — Grass + Cool
Poor condition,6,PARQUE LA PERGOLA,83667.95672142,Urban Park,0.1357651799917221,0.04591154679656029,0.1816767267882824,0.7468787803064003,0.2525710942635359,High Woody Cover,PARQUE,ESTACION CENTRA,17.620807647705078,32.17408752441406,29.081247329711914,8.37,NA,10,NA,NA,NA,P5 — Intermediate
Poor condition,62,PARQUE PORTAL BICENTENARIO,560800.42458125,Urban Park,0.146789088845253,0.06284632533788681,0.2096354141831398,0.6998774594979824,0.29964574930111587,High Woody Cover,PARQUE,CERRILLOS,18.41761016845703,30.982524871826172,28.244110107421875,56.08,NA,3,NA,NA,NA,P5 — Intermediate
Poor condition,67,PARQUE BICENTENARIO 2 ETAPA,142821.09027078,Urban Park,0.15823453664779663,0.08641525357961655,0.24464979022741318,0.6465155148887788,0.35307590457717014,High Woody Cover,PARQUE,VITACURA,19.38929557800293,31.00118637084961,29.552946090698242,14.28,NA,1,NA,NA,NA,P5 — Intermediate
Poor condition,70,PARQUE LAS AMERICAS,16447.36883432,Urban Park,0.08302462100982666,0.03604276850819588,0.11906738951802254,0.6967058802380685,0.30245496401299343,High Woody Cover,PLAZA,CONCHALI,18.514623641967773,32.367218017578125,30.120059967041016,1.64,NA,2,NA,NA,NA,P5 — Intermediate
Poor condition,82,PARQUE ISABEL RIQUELME,16890.25649742,Urban Park,0.08656158298254013,0.03351802006363869,0.12007960304617882,0.7202685047085651,0.2788994073375283,High Woody Cover,PARQUE,MAIPU,18.08464241027832,31.622974395751953,28.868167877197266,1.69,NA,8,NA,NA,NA,P5 — Intermediate
Poor condition,90,PARQUE DE LA VICTORIA,12138.57315222,Urban Park,0.06951198726892471,0.029837602749466896,0.09934959001839161,0.6989670571398996,0.30002740829749935,High Woody Cover,PLAZA,MAIPU,18.078989028930664,31.364503860473633,28.600000381469727,1.21,NA,3,NA,NA,NA,P5 — Intermediate
Poor condition,167,PARQUE EDUARDO FREI,21426.91798714,Urban Park,0.07837321609258652,0.0307180006057024,0.10909121669828892,0.7177611758750067,0.2813229995465722,High Woody Cover,BANDEJON,LA FLORIDA,18.52741813659668,31.48630714416504,28.855863571166992,2.14,NA,7,NA,NA,NA,P5 — Intermediate
Poor condition,176,PARQUE ZANJÓN DE LA AGUADA,16906.26666665,Urban Park,0.07853955775499344,0.032262157648801804,0.11080171540379524,0.7081906485308133,0.2909076521615078,High Woody Cover,PLAZA,LA FLORIDA,18.809864044189453,32.03780746459961,28.518747329711914,1.69,NA,5,NA,NA,NA,P5 — Intermediate
Poor condition,180,PARQUE ÁRIDOS,10735.45766593,Urban Park,0.07700613886117935,0.02672658860683441,0.10373272746801376,0.7416364833997211,0.2574004291187254,High Woody Cover,PLAZA,LA FLORIDA,18.707305908203125,31.500703811645508,28.920249938964844,1.07,NA,9,NA,NA,NA,P5 — Intermediate
Poor condition,183,PARQUE REPUBLICA DEL BRASIL,490128.68990828,Urban Park,0.16963396966457367,0.052852682769298553,0.22248665243387222,0.7621030632776593,0.23744767348527532,High Woody Cover,PARQUE,LA GRANJA,18.413381576538086,31.41994285583496,29.471721649169922,49.01,NA,10,NA,NA,NA,P5 — Intermediate
Poor condition,195,PARQUE LAS PALMERAS,156317.08511071,Urban Park,0.12293467670679092,0.0753619596362114,0.19829663634300232,0.6196409322900649,0.37985502690640505,High Woody Cover,PARQUE,RENCA,18.190452575683594,31.767112731933594,29.407148361206055,15.63,NA,1,NA,NA,NA,P5 — Intermediate
